name,category,address,lat,lng,tags,formatted_hours
당신에게열림 김포 사우 4인사무실,workspace,경기도 김포시 김포대로 831,37.61899814,126.7210587,"[""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
대구 소호(1인) 사무실,workspace,대구광역시 수성구 고산로4안길 9-12,35.83180987,128.7041587,"[""주말운영"", ""공유오피스"", ""난방"", ""연중무휴"", ""와이파이"", ""워크스페이스"", ""에어컨"", ""독립오피스""]",매일 09:00 ~ 22:00
대구 스마트워크센터 2인실,workspace,대구광역시 북구 동북로 117,35.90216834,128.6065326,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""락커"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
대구 스마트워크센터 3인실,workspace,대구광역시 북구 동북로 117,35.90216834,128.6065326,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""락커"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
대전 필로스페이스 독립 사무실,workspace,대전광역시 유성구 유성대로 773,36.36134283,127.3356586,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""프로젝터"", ""화이트보드"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""락커"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
더제이오피스 - 1인실,workspace,서울특별시 종로구 지봉로4길 21,37.57129502,127.0170011,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
더제이오피스2인실,workspace,서울특별시 종로구 지봉로4길 21,37.57129502,127.0170011,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
더클락 창업센터 1인실,workspace,서울특별시 금천구 서부샛길 606,37.4799535,126.8770082,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""락커"", ""24시간"", ""화이트보드"", ""샤워실"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
더클락 창업센터 가산점 2인실,workspace,서울특별시 금천구 서부샛길 606,37.4799535,126.8770082,"[""주말운영"", ""인쇄/복사"", ""루프탑"", ""주차가능"", ""샤워실"", ""보안"", ""카페"", ""프로젝터"", ""워크스페이스"", ""에어컨"", ""독립오피스"", ""택배"", ""공유오피스"", ""난방"", ""와이파이"", ""라운지"", ""락커"", ""24시간"", ""화이트보드""]",24시간 연중무휴
독립 1인실,workspace,경기도 군포시 번영로 508,37.35792319,126.9338924,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
독립 2인실,workspace,경기도 군포시 번영로 508,37.35792319,126.9338924,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
독립 3인실,workspace,경기도 군포시 번영로 508,37.35792319,126.9338924,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
독립오피스3인실 구로소호114,workspace,서울특별시 구로구 디지털로31길 41,37.4851718,126.8927513,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
독산역2번출구(주)인터클러스터,workspace,서울특별시 금천구 가산디지털1로 30,37.46880404,126.8874958,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
"두드림 독립오피스, 오픈데스크",workspace,서울특별시 강서구 강서로 385,37.56009264,126.8383041,"[""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""루프탑"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
"두드림공유오피스 1인사무실, 비상",workspace,서울특별시 강서구 강서로 385,37.56009264,126.8383041,"[""주말운영"", ""인쇄/복사"", ""루프탑"", ""주차가능"", ""다과제공"", ""보안"", ""창고"", ""카페"", ""프로젝터"", ""워크스페이스"", ""에어컨"", ""독립오피스"", ""공유오피스"", ""난방"", ""와이파이"", ""라운지"", ""락커"", ""24시간"", ""화이트보드""]",24시간 연중무휴
"드림빅 공유오피스, 비상주오피스",workspace,서울특별시 서초구 바우뫼로 31,37.47102789,127.0259819,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""화이트보드"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""락커"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
드림큐브 원데이오피스 1인실,workspace,서울특별시 마포구 월드컵북로 402,37.58010775,126.8889823,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""인쇄/복사"", ""에어컨"", ""독립오피스""]",평일 09:00 ~ 24:00 | 주말 휴무일
드림하이비즈센터,workspace,서울특별시 마포구 독막로6길 9,37.54757554,126.9176507,"[""주말운영"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
디오피스 스마트 1인실,workspace,경기도 고양시 일산동구 정발산로 19,37.65672914,126.7706231,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
디오피스 프라임 2인실,workspace,경기도 고양시 일산동구 정발산로 19,37.65672914,126.7706231,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
디오피스 프라임 3인실,workspace,경기도 고양시 일산동구 정발산로 19,37.65672914,126.7706231,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
디오피스 프라임 4인실,workspace,경기도 고양시 일산동구 정발산로 19,37.65672914,126.7706231,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
디자인픽스 오피스쉐어(2인실),workspace,서울특별시 성동구 마장로 296,37.56570224,127.0427574,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""와이파이"", ""라운지"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
라브레 쇼핑몰 사무실 및 작업실,workspace,서울특별시 노원구 동일로 1053,37.62402452,127.073158,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
라움교육컨설팅,workspace,경기도 고양시 덕양구 화신로260번길 37,37.63248628,126.8325311,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""인쇄/복사"", ""에어컨"", ""독립오피스""]",평일 10:00 ~ 21:30 | 주말 휴무일
런치스페이스 마포공덕 독립오피스,workspace,서울특별시 마포구 마포대로10길 12,37.54704769,126.9542919,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""와이파이"", ""라운지"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
로컬하이브 성수비상주사무실,workspace,서울특별시 성동구 뚝섬로3길 11-5,37.54117923,127.0492511,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""루프탑"", ""와이파이"", ""라운지"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
로하스비즈니스센터,workspace,서울특별시 은평구 서오릉로2길 10,37.60220035,126.9276026,"[""보안"", ""주말운영"", ""공유오피스"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
르호봇 프라임 서초 센터 1인실,workspace,서울특별시 서초구 서초대로 248,37.49187553,127.0088203,"[""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""와이파이"", ""워크스페이스"", ""인쇄/복사"", ""화이트보드"", ""에어컨"", ""독립오피스""]",매일 07:00 ~ 23:00
르호봇 프라임 서초 센터 2인실,workspace,서울특별시 서초구 서초대로 248,37.49187553,127.0088203,"[""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""와이파이"", ""워크스페이스"", ""인쇄/복사"", ""화이트보드"", ""에어컨"", ""독립오피스""]",매일 07:00 ~ 23:00
르호봇 프라임 서초 센터 4인실,workspace,서울특별시 서초구 서초대로 248,37.49187553,127.0088203,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""연중무휴"", ""와이파이"", ""락커"", ""워크스페이스"", ""인쇄/복사"", ""화이트보드"", ""에어컨"", ""독립오피스""]",매일 07:00 ~ 23:00
리더스벨리비즈센터 1인실 독립룸,workspace,경기도 수원시 영통구 중부대로448번길 97,37.26650542,127.0594288,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
리더스벨리비즈센터 2인실 독립룸,workspace,경기도 수원시 영통구 중부대로448번길 97,37.26650542,127.0594288,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
리더스벨리비즈센터 3인실 독립룸,workspace,경기도 수원시 영통구 중부대로448번길 97,37.26650542,127.0594288,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
리더스벨리비즈센터 4인실 독립룸,workspace,경기도 수원시 영통구 중부대로448번길 97,37.26650542,127.0594288,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
리더스비즈 개별실,workspace,대구광역시 달서구 이곡서로 36,35.85438239,128.5030351,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
리치앤워크 공유오피스 독립 3인실,workspace,서울특별시 금천구 가산디지털1로 219,37.48443487,126.8790435,"[""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""락커"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
마곡 H비즈니스센터 2인실,workspace,서울특별시 강서구 마곡중앙6로 40,37.56013299,126.8315319,"[""24시간"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""인쇄/복사"", ""화이트보드"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
마곡 H비즈니스센터 3인실,workspace,서울특별시 강서구 마곡중앙6로 40,37.56013299,126.8315319,"[""24시간"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""인쇄/복사"", ""화이트보드"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
마곡 H비즈니스센터 5인실,workspace,서울특별시 강서구 마곡중앙6로 40,37.56013299,126.8315319,"[""24시간"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""인쇄/복사"", ""화이트보드"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
마곡 H비즈니스센터 6인실,workspace,서울특별시 강서구 마곡중앙6로 40,37.56015095,126.8315523,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
마음시 공간대여,workspace,서울특별시 광진구 능동로37길 6,37.55819011,127.0795766,"[""주말운영"", ""공유오피스"", ""난방"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
마이오피스쇼핑몰특화소호사무실,workspace,경기도 고양시 일산동구 정발산로 31-10,37.65739364,126.7724041,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
마인드풀 오피스,workspace,경기도 고양시 덕양구 삼송로 238,37.65250185,126.8999505,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""샤워실"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
망포비즈스퀘어 - 1인실(기본),workspace,경기도 수원시 영통구 영통로 127,37.23876545,127.0558856,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
몰입의공간 공유오피스 룸형-1인실,workspace,부산광역시 북구 학사로17번길 19,35.22349254,129.0073165,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""락커"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
몰입의공간 공유오피스 룸형-2인실,workspace,부산광역시 북구 학사로17번길 19,35.22349254,129.0073165,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""락커"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
무신사 스튜디오 프라이빗 오피스,workspace,서울특별시 중구 장충단로13길 20,37.56864346,127.0077323,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""락커"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
무한스페이스(4인)독립사무실스터디,workspace,서울특별시 서초구 서리풀4길 8,37.48787394,127.0211912,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""와이파이"", ""라운지"", ""워크스페이스"", ""락커"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
무한스페이스(5인)독립사무실스터디,workspace,서울특별시 서초구 서리풀4길 8,37.48787394,127.0211912,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""와이파이"", ""라운지"", ""워크스페이스"", ""락커"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
무한스페이스독립사무실(6인)스터디,workspace,서울특별시 서초구 서리풀4길 8,37.48787394,127.0211912,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""와이파이"", ""라운지"", ""워크스페이스"", ""락커"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
문래 메가비즈 2인 소호사무실,workspace,서울특별시 영등포구 문래로20길 60,37.51727016,126.8894665,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
문래정,workspace,서울특별시 영등포구 도림로 440-15,37.51510022,126.8945412,"[""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
미래비지니스센터,workspace,부산광역시 사하구 장평로 453,35.09861919,128.9864597,"[""주말운영"", ""공유오피스"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
밴타고 서비스드 오피스 4-5인실,workspace,서울특별시 종로구 종로5길 7,37.5706161,126.9805599,"[""택배"", ""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""24시간"", ""화이트보드"", ""샤워실"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
밴타고 서비스드 오피스(3인실),workspace,서울특별시 종로구 종로5길 7,37.5706161,126.9805599,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""인쇄/복사"", ""샤워실"", ""에어컨"", ""독립오피스""]",평일 09:00 ~ 18:00 | 주말 휴무일
밴타고 서비스드 오피스(6인실),workspace,서울특별시 종로구 종로5길 7,37.5706161,126.9805599,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""인쇄/복사"", ""샤워실"", ""에어컨"", ""독립오피스""]",평일 09:00 ~ 18:00 | 주말 휴무일
밴타고 서비스드 오피스(7인실),workspace,서울특별시 종로구 종로5길 7,37.5706161,126.9805599,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""인쇄/복사"", ""샤워실"", ""에어컨"", ""독립오피스""]",평일 09:00 ~ 18:00 | 주말 휴무일
베스트원 소호비즈니스센터,workspace,경기도 용인시 기흥구 죽전로 10,37.32026462,127.1098622,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""락커"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
베스트원소호비즈니스센터-2인실,workspace,경기도 용인시 기흥구 죽전로 10,37.32023258,127.1098224,"[""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""락커"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
벤처스페이스 오피스 1인실,workspace,서울특별시 강남구 강남대로 342,37.49368428,127.0302202,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
벤처스페이스 오피스 4인실,workspace,서울특별시 강남구 강남대로 342,37.49368428,127.0302202,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
벤처스페이스 오피스 5인실,workspace,서울특별시 강남구 강남대로 342,37.49368428,127.0302202,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
벤처스페이스 오피스 6인실,workspace,서울특별시 강남구 강남대로 342,37.49368428,127.0302202,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
벤처스페이스 오피스 7인실,workspace,서울특별시 강남구 강남대로 342,37.49368428,127.0302202,"[""택배"", ""주말운영"", ""공유오피스"", ""난방"", ""프로젝터"", ""연중무휴"", ""와이파이"", ""워크스페이스"", ""다과제공"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
보라매 카페24 창업센터 1인실,workspace,서울특별시 영등포구 여의대방로 171,37.50240551,126.9209485,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""와이파이"", ""라운지"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
보라매 카페24 창업센터 2인실,workspace,서울특별시 영등포구 여의대방로 171,37.50240551,126.9209485,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""와이파이"", ""라운지"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
보라매 카페24 창업센터 4인실,workspace,서울특별시 영등포구 여의대방로 171,37.50240551,126.9209485,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""와이파이"", ""라운지"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
부천소호사무실 - U.S.B,workspace,경기도 부천시 경인로 264,37.4826467,126.784834,"[""택배"", ""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
분당소호사무실퍼스트비즈니스센터3인,workspace,경기도 성남시 분당구 황새울로335번길 8,37.38660438,127.1221266,"[""택배"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""락커"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
블랭크스페이스 4인실,workspace,서울특별시 서초구 강남대로 305,37.4901825,127.0306418,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
비상 1인 사무실,workspace,대구광역시 달서구 상원로 82,35.81629384,128.5334046,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""와이파이"", ""워크스페이스"", ""24시간"", ""에어컨"", ""독립오피스""]",24시간 연중무휴
"비욘드스페이스 5층, 단독공간",workspace,서울특별시 중랑구 봉우재로 232,37.59510146,127.0986127,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""다과제공"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
비전포트 공유오피스,workspace,서울특별시 용산구 원효로90길 11,37.5403958,126.9697185,"[""보안"", ""주말운영"", ""창고"", ""공유오피스"", ""난방"", ""카페"", ""프로젝터"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""락커"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
비즈니스 센터 함께 (4인실),workspace,서울특별시 강남구 테헤란로 419,37.50587012,127.0521804,"[""주말운영"", ""인쇄/복사"", ""주차가능"", ""다과제공"", ""보안"", ""창고"", ""카페"", ""프로젝터"", ""워크스페이스"", ""에어컨"", ""독립오피스"", ""택배"", ""공유오피스"", ""난방"", ""와이파이"", ""라운지"", ""락커"", ""24시간"", ""화이트보드""]",24시간 연중무휴
비즈니스센터 함께 (2인실),workspace,서울특별시 강남구 테헤란로 419,37.50587012,127.0521804,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""락커"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
비즈니스센터 함께(3인실),workspace,서울특별시 강남구 테헤란로 419,37.50587012,127.0521804,"[""보안"", ""주말운영"", ""공유오피스"", ""난방"", ""카페"", ""연중무휴"", ""주차가능"", ""와이파이"", ""워크스페이스"", ""라운지"", ""락커"", ""24시간"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
비즈센트럴 비즈니스센터 - 1인실,workspace,서울특별시 영등포구 영신로38길 18,37.52069454,126.9031514,"[""주말운영"", ""공유오피스"", ""카페"", ""프로젝터"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
비즈센트럴 비즈니스센터 - 2인실,workspace,서울특별시 영등포구 영신로38길 18,37.52069454,126.9031514,"[""주말운영"", ""공유오피스"", ""카페"", ""프로젝터"", ""와이파이"", ""워크스페이스"", ""24시간"", ""화이트보드"", ""에어컨"", ""인쇄/복사"", ""독립오피스""]",24시간 연중무휴
